PRCE_REG_YMD,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,AVRG_PRCE,WSRT_EXMN_SE_CODE,EXMN_SE_NM,GRAD_CODE,GRAD_NM,DSBN_STEP_ACTO_UNIT_NM,DSBN_STEP_ACTO_WT,TDY_LWET_PRCE,TDY_MAX_PRCE,ETL_LDG_DT
20230601,152,감자,01,수미(노지),53720.000,02,도매,05,중품,kg,20,48000.000,61000.000,20230608060044
20230601,152,감자,04,수미(시설),687.429,01,소매,04,상품,g,100,430.000,960.000,20230608060044
20230601,152,감자,04,수미(시설),526.111,01,소매,05,중품,g,100,320.000,700.000,20230608060044
20230601,152,감자,KA,감자(전체),620.182,01,소매,04,상품,g,100,380.000,960.000,20230608060044
20230601,152,감자,KA,감자(전체),57920.000,02,도매,04,상품,kg,20,50600.000,65000.000,20230608060044
20230601,152,감자,KA,감자(전체),467.000,01,소매,05,중품,g,100,300.000,700.000,20230608060044
20230601,152,감자,KA,감자(전체),53720.000,02,도매,05,중품,kg,20,48000.000,61000.000,20230608060044
20230601,211,배추,01,봄,3807.955,01,소매,04,상품,포기,1,2480.000,6000.000,20230608060044
20230601,211,배추,01,봄,8426.000,02,도매,04,상품,kg,10,11800.000,8330.000,20230608060044
20230601,211,배추,01,봄,3381.111,01,소매,05,중품,포기,1,2830.000,3660.000,20230608060044
20230601,211,배추,01,봄,7026.000,02,도매,05,중품,kg,10,10800.000,7000.000,20230608060044
20230601,211,배추,KA,배추(전체),3807.955,01,소매,04,상품,포기,1,2480.000,6000.000,20230608060044
20230601,211,배추,KA,배추(전체),8426.000,02,도매,04,상품,kg,10,11800.000,8330.000,20230608060044
20230601,211,배추,KA,배추(전체),3381.111,01,소매,05,중품,포기,1,2830.000,3660.000,20230608060044
20230601,211,배추,KA,배추(전체),7026.000,02,도매,05,중품,kg,10,10800.000,7000.000,20230608060044
20230601,212,양배추,00,양배추,4378.105,01,소매,04,상품,포기,1,3180.000,5330.000,20230608060044
20230601,212,양배추,00,양배추,6414.000,02,도매,04,상품,kg,8,6250.000,6660.000,20230608060044
20230601,212,양배추,00,양배추,3663.950,01,소매,05,중품,포기,1,2500.000,4660.000,20230608060044
20230601,212,양배추,00,양배추,5214.000,02,도매,05,중품,kg,8,4660.000,5830.000,20230608060044
20230601,212,양배추,KA,양배추(전체),4378.105,01,소매,04,상품,포기,1,3180.000,5330.000,20230608060044
20230601,212,양배추,KA,양배추(전체),6414.000,02,도매,04,상품,kg,8,6250.000,6660.000,20230608060044
20230601,212,양배추,KA,양배추(전체),3663.950,01,소매,05,중품,포기,1,2500.000,4660.000,20230608060044
20230601,212,양배추,KA,양배추(전체),5214.000,02,도매,05,중품,kg,8,4660.000,5830.000,20230608060044
20230601,213,시금치,00,시금치,777.209,01,소매,04,상품,g,100,1000.000,930.000,20230608060044
20230601,213,시금치,00,시금치,13320.000,02,도매,04,상품,kg,4,12300.000,15500.000,20230608060044
20230601,213,시금치,00,시금치,11520.000,02,도매,05,중품,kg,4,10300.000,14500.000,20230608060044
20230601,213,시금치,KA,시금치(전체),777.209,01,소매,04,상품,g,100,1000.000,930.000,20230608060044
20230601,213,시금치,KA,시금치(전체),13320.000,02,도매,04,상품,kg,4,12300.000,15500.000,20230608060044
20230601,213,시금치,KA,시금치(전체),11520.000,02,도매,05,중품,kg,4,10300.000,14500.000,20230608060044
20230601,214,상추,01,적,931.220,01,소매,04,상품,g,100,1000.000,990.000,20230608060044
20230601,214,상추,01,적,15080.000,02,도매,04,상품,kg,4,13500.000,18600.000,20230608060044
20230601,214,상추,01,적,592.222,01,소매,05,중품,g,100,340.000,750.000,20230608060044
20230601,214,상추,01,적,12480.000,02,도매,05,중품,kg,4,10000.000,15600.000,20230608060044
20230601,214,상추,02,청,967.419,01,소매,04,상품,g,100,1000.000,920.000,20230608060044
20230601,214,상추,02,청,13360.000,02,도매,04,상품,kg,4,11600.000,16000.000,20230608060044
20230601,214,상추,02,청,10972.000,02,도매,05,중품,kg,4,10000.000,8660.000,20230608060044
20230601,214,상추,KA,상추(전체),946.806,01,소매,04,상품,g,100,1000.000,990.000,20230608060044
20230601,214,상추,KA,상추(전체),14220.000,02,도매,04,상품,kg,4,11600.000,18600.000,20230608060044
20230601,214,상추,KA,상추(전체),592.222,01,소매,05,중품,g,100,340.000,750.000,20230608060044
20230601,214,상추,KA,상추(전체),11726.000,02,도매,05,중품,kg,4,10000.000,8660.000,20230608060044
20230601,215,얼갈이배추,00,얼갈이배추,2540.227,01,소매,04,상품,kg,1,1060.000,910.000,20230608060044
20230601,215,얼갈이배추,00,얼갈이배추,5346.000,02,도매,04,상품,kg,4,4660.000,6660.000,20230608060044
20230601,215,얼갈이배추,00,얼갈이배추,4012.000,02,도매,05,중품,kg,4,3660.000,4660.000,20230608060044
20230601,215,얼갈이배추,KA,얼갈이배추(전체),2540.227,01,소매,04,상품,kg,1,1060.000,910.000,20230608060044
20230601,215,얼갈이배추,KA,얼갈이배추(전체),5346.000,02,도매,04,상품,kg,4,4660.000,6660.000,20230608060044
20230601,215,얼갈이배추,KA,얼갈이배추(전체),4012.000,02,도매,05,중품,kg,4,3660.000,4660.000,20230608060044
20230601,221,수박,00,수박,21224.815,01,소매,04,상품,개,1,14400.000,25000.000,20230608060044
20230601,221,수박,00,수박,18300.000,02,도매,04,상품,개,1,16000.000,20600.000,20230608060044
20230601,221,수박,00,수박,17156.061,01,소매,05,중품,개,1,11400.000,9900.000,20230608060044
20230601,221,수박,00,수박,15280.000,02,도매,05,중품,개,1,14000.000,16800.000,20230608060044
20230601,221,수박,KA,수박(전체),21224.815,01,소매,04,상품,개,1,14400.000,25000.000,20230608060044
20230601,221,수박,KA,수박(전체),18300.000,02,도매,04,상품,개,1,16000.000,20600.000,20230608060044
20230601,221,수박,KA,수박(전체),17156.061,01,소매,05,중품,개,1,11400.000,9900.000,20230608060044
20230601,221,수박,KA,수박(전체),15280.000,02,도매,05,중품,개,1,14000.000,16800.000,20230608060044
20230601,222,참외,00,참외,21482.791,01,소매,04,상품,개,10,12830.000,29980.000,20230608060044
20230601,222,참외,00,참외,49520.000,02,도매,04,상품,kg,10,46000.000,52000.000,20230608060044
20230601,222,참외,00,참외,15106.522,01,소매,05,중품,개,10,12250.000,9900.000,20230608060044
20230601,222,참외,00,참외,44520.000,02,도매,05,중품,kg,10,40000.000,47000.000,20230608060044
20230601,222,참외,KA,참외(전체),21482.791,01,소매,04,상품,개,10,12830.000,29980.000,20230608060044
20230601,222,참외,KA,참외(전체),49520.000,02,도매,04,상품,kg,10,46000.000,52000.000,20230608060044
20230601,222,참외,KA,참외(전체),15106.522,01,소매,05,중품,개,10,12250.000,9900.000,20230608060044
20230601,222,참외,KA,참외(전체),44520.000,02,도매,05,중품,kg,10,40000.000,47000.000,20230608060044
20230601,223,오이,01,가시계통,9258.000,01,소매,04,상품,개,10,11630.000,9950.000,20230608060044
20230601,223,오이,01,가시계통,22500.000,02,도매,04,상품,kg,10,18000.000,27000.000,20230608060044
20230601,223,오이,01,가시계통,19000.000,02,도매,05,중품,kg,10,15000.000,23000.000,20230608060044
20230601,223,오이,02,다다기계통,8380.227,01,소매,04,상품,개,10,11960.000,9960.000,20230608060044
20230601,223,오이,02,다다기계통,42500.000,02,도매,04,상품,개,100,40000.000,45700.000,20230608060044
20230601,223,오이,02,다다기계통,5026.250,01,소매,05,중품,개,10,3750.000,6600.000,20230608060044
20230601,223,오이,02,다다기계통,37550.000,02,도매,05,중품,개,100,35200.000,40700.000,20230608060044
20230601,223,오이,03,취청,10058.000,01,소매,04,상품,개,10,10000.000,8970.000,20230608060044
20230601,223,오이,03,취청,20533.333,02,도매,04,상품,개,50,19600.000,22000.000,20230608060044
20230601,223,오이,03,취청,16433.333,02,도매,05,중품,개,50,15600.000,17700.000,20230608060044
20230601,223,오이,KA,오이(전체),9048.764,01,소매,04,상품,개,10,10000.000,9960.000,20230608060044
20230601,223,오이,KA,오이(전체),22500.000,02,도매,04,상품,kg,10,18000.000,27000.000,20230608060044
20230601,223,오이,KA,오이(전체),42500.000,02,도매,04,상품,개,100,40000.000,45700.000,20230608060044
20230601,223,오이,KA,오이(전체),20533.333,02,도매,04,상품,개,50,19600.000,22000.000,20230608060044
20230601,223,오이,KA,오이(전체),5026.250,01,소매,05,중품,개,10,3750.000,6600.000,20230608060044
20230601,223,오이,KA,오이(전체),19000.000,02,도매,05,중품,kg,10,15000.000,23000.000,20230608060044
20230601,223,오이,KA,오이(전체),37550.000,02,도매,05,중품,개,100,35200.000,40700.000,20230608060044
20230601,223,오이,KA,오이(전체),16433.333,02,도매,05,중품,개,50,15600.000,17700.000,20230608060044
20230601,224,호박,01,애호박,1509.682,01,소매,04,상품,개,1,1160.000,990.000,20230608060044
20230601,224,호박,01,애호박,22820.000,02,도매,04,상품,개,20,20700.000,27300.000,20230608060044
20230601,224,호박,01,애호박,1117.500,01,소매,05,중품,개,1,1000.000,1500.000,20230608060044
20230601,224,호박,01,애호박,19620.000,02,도매,05,중품,개,20,17500.000,23300.000,20230608060044
20230601,224,호박,02,쥬키니,1577.333,01,소매,04,상품,개,1,1000.000,1990.000,20230608060044
20230601,224,호박,02,쥬키니,15360.000,02,도매,04,상품,kg,10,13700.000,17300.000,20230608060044
20230601,224,호박,02,쥬키니,12260.000,02,도매,05,중품,kg,10,10700.000,14000.000,20230608060044
20230601,224,호박,KA,호박(전체),1526.881,01,소매,04,상품,개,1,1000.000,990.000,20230608060044
20230601,224,호박,KA,호박(전체),15360.000,02,도매,04,상품,kg,10,13700.000,17300.000,20230608060044
20230601,224,호박,KA,호박(전체),22820.000,02,도매,04,상품,개,20,20700.000,27300.000,20230608060044
20230601,224,호박,KA,호박(전체),1117.500,01,소매,05,중품,개,1,1000.000,1500.000,20230608060044
20230601,224,호박,KA,호박(전체),12260.000,02,도매,05,중품,kg,10,10700.000,14000.000,20230608060044
20230601,224,호박,KA,호박(전체),19620.000,02,도매,05,중품,개,20,17500.000,23300.000,20230608060044
20230601,225,토마토,00,토마토,3989.286,01,소매,04,상품,kg,1,2480.000,5330.000,20230608060044
20230601,225,토마토,00,토마토,11880.000,02,도매,04,상품,kg,5,10200.000,14000.000,20230608060044
20230601,225,토마토,00,토마토,9424.000,02,도매,05,중품,kg,5,12000.000,9660.000,20230608060044
20230601,225,토마토,KA,토마토(전체),3989.286,01,소매,04,상품,kg,1,2480.000,5330.000,20230608060044
20230601,225,토마토,KA,토마토(전체),11880.000,02,도매,04,상품,kg,5,10200.000,14000.000,20230608060044
20230601,225,토마토,KA,토마토(전체),9424.000,02,도매,05,중품,kg,5,12000.000,9660.000,20230608060044
20230601,231,무,01,봄,1896.333,01,소매,04,상품,개,1,1440.000,3250.000,20230608060044
20230601,231,무,01,봄,12700.000,02,도매,04,상품,kg,20,11700.000,14000.000,20230608060044
20230601,231,무,01,봄,1800.429,01,소매,05,중품,개,1,1480.000,2000.000,20230608060044
20230601,231,무,01,봄,10312.000,02,도매,05,중품,kg,20,12000.000,9660.000,20230608060044
20230601,231,무,06,월동,2490.000,01,소매,04,상품,개,1,1830.000,3000.000,20230608060044
20230601,231,무,06,월동,17733.333,02,도매,04,상품,kg,20,16000.000,19200.000,20230608060044
20230601,231,무,06,월동,1864.444,01,소매,05,중품,개,1,1450.000,2160.000,20230608060044
20230601,231,무,06,월동,16066.667,02,도매,05,중품,kg,20,14000.000,18200.000,20230608060044
20230601,231,무,KA,무(전체),2055.610,01,소매,04,상품,개,1,1440.000,3250.000,20230608060044
20230601,231,무,KA,무(전체),14587.500,02,도매,04,상품,kg,20,11700.000,19200.000,20230608060044
20230601,231,무,KA,무(전체),1825.478,01,소매,05,중품,개,1,1450.000,2160.000,20230608060044
20230601,231,무,KA,무(전체),12470.000,02,도매,05,중품,kg,20,12000.000,9660.000,20230608060044
20230601,232,당근,01,무세척,4222.143,01,소매,04,상품,kg,1,2900.000,5900.000,20230608060044
20230601,232,당근,01,무세척,44420.000,02,도매,04,상품,kg,20,40300.000,46500.000,20230608060044
20230601,232,당근,01,무세척,3368.182,01,소매,05,중품,kg,1,2830.000,4000.000,20230608060044
20230601,232,당근,01,무세척,40420.000,02,도매,05,중품,kg,20,36300.000,43300.000,20230608060044
20230601,232,당근,10,세척(수입),9780.000,02,도매,05,중품,kg,10,10300.000,9000.000,20230608060044
20230601,232,당근,KA,당근(전체),4222.143,01,소매,04,상품,kg,1,2900.000,5900.000,20230608060044
20230601,232,당근,KA,당근(전체),44420.000,02,도매,04,상품,kg,20,40300.000,46500.000,20230608060044
20230601,232,당근,KA,당근(전체),3368.182,01,소매,05,중품,kg,1,2830.000,4000.000,20230608060044
20230601,232,당근,KA,당근(전체),9780.000,02,도매,05,중품,kg,10,10300.000,9000.000,20230608060044
20230601,232,당근,KA,당근(전체),40420.000,02,도매,05,중품,kg,20,36300.000,43300.000,20230608060044
20230601,233,열무,00,열무,2595.000,01,소매,04,상품,kg,1,1100.000,800.000,20230608060044
20230601,233,열무,00,열무,6848.000,02,도매,04,상품,kg,4,6000.000,8250.000,20230608060044
20230601,233,열무,00,열무,5548.000,02,도매,05,중품,kg,4,4000.000,7250.000,20230608060044
20230601,233,열무,KA,열무(전체),2595.000,01,소매,04,상품,kg,1,1100.000,800.000,20230608060044
20230601,233,열무,KA,열무(전체),6848.000,02,도매,04,상품,kg,4,6000.000,8250.000,20230608060044
20230601,233,열무,KA,열무(전체),5548.000,02,도매,05,중품,kg,4,4000.000,7250.000,20230608060044
20230601,241,건고추,00,화건,15827.273,01,소매,04,상품,g,600,13600.000,18500.000,20230608060044
20230601,241,건고추,00,화건,624000.000,02,도매,04,상품,kg,30,600000.000,650000.000,20230608060044
20230601,241,건고추,00,화건,557600.000,02,도매,05,중품,kg,30,518000.000,575000.000,20230608060044
20230601,241,건고추,KA,건고추(전체),15827.273,01,소매,04,상품,g,600,13600.000,18500.000,20230608060044
20230601,241,건고추,KA,건고추(전체),624000.000,02,도매,04,상품,kg,30,600000.000,650000.000,20230608060044
20230601,241,건고추,KA,건고추(전체),557600.000,02,도매,05,중품,kg,30,518000.000,575000.000,20230608060044
20230601,242,풋고추,00,풋고추,1178.158,01,소매,04,상품,g,100,1000.000,800.000,20230608060044
20230601,242,풋고추,00,풋고추,55020.000,02,도매,04,상품,kg,10,45000.000,68200.000,20230608060044
20230601,242,풋고추,00,풋고추,47720.000,02,도매,05,중품,kg,10,40000.000,60700.000,20230608060044
20230601,242,풋고추,02,꽈리고추,1388.864,01,소매,04,상품,g,100,1000.000,950.000,20230608060044
20230601,242,풋고추,02,꽈리고추,27860.000,02,도매,04,상품,kg,4,27000.000,29500.000,20230608060044
20230601,242,풋고추,02,꽈리고추,833.000,01,소매,05,중품,g,100,1000.000,960.000,20230608060044
20230601,242,풋고추,02,꽈리고추,23800.000,02,도매,05,중품,kg,4,23000.000,24500.000,20230608060044
20230601,242,풋고추,03,청양고추,1135.455,01,소매,04,상품,g,100,1000.000,930.000,20230608060044
20230601,242,풋고추,03,청양고추,54920.000,02,도매,04,상품,kg,10,53700.000,57700.000,20230608060044
20230601,242,풋고추,03,청양고추,666.154,01,소매,05,중품,g,100,560.000,880.000,20230608060044
20230601,242,풋고추,03,청양고추,49720.000,02,도매,05,중품,kg,10,43700.000,52700.000,20230608060044
20230601,242,풋고추,04,오이맛고추,1077.674,01,소매,04,상품,g,100,1000.000,990.000,20230608060044
20230601,242,풋고추,04,오이맛고추,54680.000,02,도매,04,상품,kg,10,52000.000,59500.000,20230608060044
20230601,242,풋고추,04,오이맛고추,49180.000,02,도매,05,중품,kg,10,47000.000,55000.000,20230608060044
20230601,242,풋고추,KA,풋고추(전체),1196.331,01,소매,04,상품,g,100,1000.000,990.000,20230608060044
20230601,242,풋고추,KA,풋고추(전체),54873.333,02,도매,04,상품,kg,10,45000.000,68200.000,20230608060044
20230601,242,풋고추,KA,풋고추(전체),27860.000,02,도매,04,상품,kg,4,27000.000,29500.000,20230608060044
20230601,242,풋고추,KA,풋고추(전체),738.696,01,소매,05,중품,g,100,1000.000,960.000,20230608060044
20230601,242,풋고추,KA,풋고추(전체),48873.333,02,도매,05,중품,kg,10,40000.000,60700.000,20230608060044
20230601,242,풋고추,KA,풋고추(전체),23800.000,02,도매,05,중품,kg,4,23000.000,24500.000,20230608060044
20230601,243,붉은고추,00,붉은고추,2072.791,01,소매,04,상품,g,100,1070.000,930.000,20230608060044
20230601,243,붉은고추,00,붉은고추,71900.000,02,도매,04,상품,kg,10,65200.000,80000.000,20230608060044
20230601,243,붉은고추,00,붉은고추,63720.000,02,도매,05,중품,kg,10,54000.000,70000.000,20230608060044
20230601,243,붉은고추,KA,붉은고추(전체),2072.791,01,소매,04,상품,g,100,1070.000,930.000,20230608060044
20230601,243,붉은고추,KA,붉은고추(전체),71900.000,02,도매,04,상품,kg,10,65200.000,80000.000,20230608060044
20230601,243,붉은고추,KA,붉은고추(전체),63720.000,02,도매,05,중품,kg,10,54000.000,70000.000,20230608060044
20230601,245,양파,00,양파,2021.818,01,소매,04,상품,kg,1,1328.000,2360.000,20230608060044
20230601,245,양파,00,양파,20700.000,02,도매,04,상품,kg,15,19500.000,23600.000,20230608060044
20230601,245,양파,00,양파,17900.000,02,도매,05,중품,kg,15,16600.000,20600.000,20230608060044
20230601,245,양파,KA,양파(전체),2021.818,01,소매,04,상품,kg,1,1328.000,2360.000,20230608060044
20230601,245,양파,KA,양파(전체),20700.000,02,도매,04,상품,kg,15,19500.000,23600.000,20230608060044
20230601,245,양파,KA,양파(전체),17900.000,02,도매,05,중품,kg,15,16600.000,20600.000,20230608060044
20230601,246,파,00,대파,3162.955,01,소매,04,상품,kg,1,1980.000,4270.000,20230608060044
20230601,246,파,00,대파,2022.000,02,도매,04,상품,kg,1,1800.000,2170.000,20230608060044
20230601,246,파,00,대파,2231.538,01,소매,05,중품,kg,1,1900.000,2530.000,20230608060044
20230601,246,파,00,대파,1782.000,02,도매,05,중품,kg,1,1530.000,1970.000,20230608060044
20230601,246,파,02,쪽파,7492.174,01,소매,04,상품,kg,1,12410.000,9360.000,20230608060044
20230601,246,파,02,쪽파,5364.000,02,도매,04,상품,kg,1,4830.000,6000.000,20230608060044
20230601,246,파,02,쪽파,4955.000,01,소매,05,중품,kg,1,4000.000,7000.000,20230608060044
20230601,246,파,02,쪽파,4464.000,02,도매,05,중품,kg,1,3830.000,5000.000,20230608060044
20230601,246,파,KA,파(전체),4649.104,01,소매,04,상품,kg,1,12410.000,9360.000,20230608060044
20230601,246,파,KA,파(전체),3693.000,02,도매,04,상품,kg,1,1800.000,6000.000,20230608060044
20230601,246,파,KA,파(전체),3415.652,01,소매,05,중품,kg,1,1900.000,7000.000,20230608060044
20230601,246,파,KA,파(전체),3123.000,02,도매,05,중품,kg,1,1530.000,5000.000,20230608060044
20230601,247,생강,00,국산,16477.273,01,소매,04,상품,kg,1,12300.000,23960.000,20230608060044
20230601,247,생강,00,국산,118800.000,02,도매,04,상품,kg,10,115000.000,121000.000,20230608060044
20230601,247,생강,00,국산,111000.000,02,도매,05,중품,kg,10,105000.000,117000.000,20230608060044
20230601,247,생강,01,수입,153400.000,02,도매,05,중품,kg,10,150000.000,159000.000,20230608060044
20230601,247,생강,KA,생강(전체),16477.273,01,소매,04,상품,kg,1,12300.000,23960.000,20230608060044
20230601,247,생강,KA,생강(전체),118800.000,02,도매,04,상품,kg,10,115000.000,121000.000,20230608060044
20230601,247,생강,KA,생강(전체),132200.000,02,도매,05,중품,kg,10,105000.000,159000.000,20230608060044
20230601,248,고춧가루,00,국산,34402.273,01,소매,04,상품,kg,1,25300.000,48000.000,20230608060044
20230601,248,고춧가루,01,중국,13416.000,01,소매,04,상품,kg,1,11100.000,15300.000,20230608060044
20230601,248,고춧가루,KA,고춧가루(전체),26798.551,01,소매,04,상품,kg,1,11100.000,48000.000,20230608060044
20230601,252,미나리,00,미나리,1177.500,01,소매,04,상품,g,100,1000.000,990.000,20230608060044
20230601,252,미나리,00,미나리,34040.000,02,도매,04,상품,kg,7.5,29600.000,38000.000,20230608060044
20230601,252,미나리,00,미나리,28100.000,02,도매,05,중품,kg,7.5,23300.000,34000.000,20230608060044
20230601,252,미나리,KA,미나리(전체),1177.500,01,소매,04,상품,g,100,1000.000,990.000,20230608060044
20230601,252,미나리,KA,미나리(전체),34040.000,02,도매,04,상품,kg,7.5,29600.000,38000.000,20230608060044
20230601,252,미나리,KA,미나리(전체),28100.000,02,도매,05,중품,kg,7.5,23300.000,34000.000,20230608060044
20230601,253,깻잎,00,깻잎,2256.136,01,소매,04,상품,g,100,1140.000,3320.000,20230608060044
20230601,253,깻잎,00,깻잎,19320.000,02,도매,04,상품,kg,2,17000.000,23000.000,20230608060044
20230601,253,깻잎,00,깻잎,16200.000,02,도매,05,중품,kg,2,13000.000,21700.000,20230608060044
20230601,253,깻잎,KA,깻잎(전체),2256.136,01,소매,04,상품,g,100,1140.000,3320.000,20230608060044
20230601,253,깻잎,KA,깻잎(전체),19320.000,02,도매,04,상품,kg,2,17000.000,23000.000,20230608060044
20230601,253,깻잎,KA,깻잎(전체),16200.000,02,도매,05,중품,kg,2,13000.000,21700.000,20230608060044
20230601,255,피망,00,청,1348.056,01,소매,04,상품,g,100,1000.000,900.000,20230608060044
20230601,255,피망,00,청,49720.000,02,도매,04,상품,kg,10,39300.000,55700.000,20230608060044
20230601,255,피망,00,청,44020.000,02,도매,05,중품,kg,10,35300.000,51600.000,20230608060044
20230601,255,피망,KA,피망(전체),1348.056,01,소매,04,상품,g,100,1000.000,900.000,20230608060044
20230601,255,피망,KA,피망(전체),49720.000,02,도매,04,상품,kg,10,39300.000,55700.000,20230608060044
20230601,255,피망,KA,피망(전체),44020.000,02,도매,05,중품,kg,10,35300.000,51600.000,20230608060044
20230601,256,파프리카,00,파프리카,1605.814,01,소매,04,상품,g,200,1260.000,2000.000,20230608060044
20230601,256,파프리카,00,파프리카,23160.000,02,도매,04,상품,kg,5,22200.000,25700.000,20230608060044
20230601,256,파프리카,00,파프리카,1164.167,01,소매,05,중품,g,200,1000.000,1330.000,20230608060044
20230601,256,파프리카,00,파프리카,19220.000,02,도매,05,중품,kg,5,17200.000,22000.000,20230608060044
20230601,256,파프리카,KA,파프리카(전체),1605.814,01,소매,04,상품,g,200,1260.000,2000.000,20230608060044
20230601,256,파프리카,KA,파프리카(전체),23160.000,02,도매,04,상품,kg,5,22200.000,25700.000,20230608060044
