PRCE_REG_YMD,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,AVRG_PRCE,WSRT_EXMN_SE_CODE,EXMN_SE_NM,GRAD_CODE,GRAD_NM,DSBN_STEP_ACTO_UNIT_NM,DSBN_STEP_ACTO_WT,TDY_LWET_PRCE,TDY_MAX_PRCE,ETL_LDG_DT
20231101,143,녹두,KA,녹두(전체),11819.111,01,소매,04,상품,g,500,10000.000,9500.000,20231116060220
20231101,143,녹두,KA,녹두(전체),510000.000,02,도매,04,상품,kg,40,433000.000,562000.000,20231116060220
20231101,143,녹두,KA,녹두(전체),223600.000,02,도매,05,중품,kg,40,170000.000,269000.000,20231116060220
20231101,144,메밀,01,메밀(수입),3866.667,02,도매,05,중품,kg,1,3400.000,4400.000,20231116060220
20231101,144,메밀,KA,메밀(전체),3866.667,02,도매,05,중품,kg,1,3400.000,4400.000,20231116060220
20231101,151,고구마,00,밤,5331.020,01,소매,04,상품,kg,1,3320.000,6990.000,20231116060220
20231101,151,고구마,00,밤,4340.000,01,소매,05,중품,kg,1,3700.000,5000.000,20231116060220
20231101,151,고구마,00,밤,30720.000,02,도매,04,상품,kg,10,29600.000,32000.000,20231116060220
20231101,151,고구마,00,밤,25140.000,02,도매,05,중품,kg,10,22000.000,27000.000,20231116060220
20231101,151,고구마,KA,고구마(전체),5331.020,01,소매,04,상품,kg,1,3320.000,6990.000,20231116060220
20231101,151,고구마,KA,고구마(전체),4340.000,01,소매,05,중품,kg,1,3700.000,5000.000,20231116060220
20231101,151,고구마,KA,고구마(전체),30720.000,02,도매,04,상품,kg,10,29600.000,32000.000,20231116060220
20231101,151,고구마,KA,고구마(전체),25140.000,02,도매,05,중품,kg,10,22000.000,27000.000,20231116060220
20231101,152,감자,01,수미(노지),363.814,01,소매,04,상품,g,100,249.000,490.000,20231116060220
20231101,152,감자,01,수미(노지),311.042,01,소매,05,중품,g,100,249.000,387.000,20231116060220
20231101,152,감자,01,수미(노지),40180.000,02,도매,04,상품,kg,20,39000.000,41300.000,20231116060220
20231101,152,감자,01,수미(노지),35500.000,02,도매,05,중품,kg,20,34200.000,38000.000,20231116060220
20231101,152,감자,06,기타(노지),384.375,01,소매,04,상품,g,100,299.000,420.000,20231116060220
20231101,152,감자,06,기타(노지),324.250,01,소매,05,중품,g,100,110.000,398.000,20231116060220
20231101,152,감자,KA,감자(전체),367.039,01,소매,04,상품,g,100,249.000,490.000,20231116060220
20231101,152,감자,KA,감자(전체),316.325,01,소매,05,중품,g,100,110.000,398.000,20231116060220
20231101,152,감자,KA,감자(전체),40180.000,02,도매,04,상품,kg,20,39000.000,41300.000,20231116060220
20231101,152,감자,KA,감자(전체),35500.000,02,도매,05,중품,kg,20,34200.000,38000.000,20231116060220
20231101,211,배추,02,여름(고랭지),4922.727,01,소매,04,상품,포기,1,3320.000,7660.000,20231116060220
20231101,211,배추,03,가을,4626.129,01,소매,04,상품,포기,1,2640.000,5890.000,20231116060220
20231101,211,배추,03,가을,4268.125,01,소매,05,중품,포기,1,3250.000,5480.000,20231116060220
20231101,211,배추,03,가을,9472.000,02,도매,04,상품,kg(그물망 3포기),10,10200.000,9000.000,20231116060220
20231101,211,배추,03,가을,7538.000,02,도매,05,중품,kg(그물망 3포기),10,6160.000,9200.000,20231116060220
20231101,211,배추,KA,배추(전체),4703.810,01,소매,04,상품,포기,1,2640.000,7660.000,20231116060220
20231101,211,배추,KA,배추(전체),4268.125,01,소매,05,중품,포기,1,3250.000,5480.000,20231116060220
20231101,211,배추,KA,배추(전체),9472.000,02,도매,04,상품,kg(그물망 3포기),10,10200.000,9000.000,20231116060220
20231101,211,배추,KA,배추(전체),7538.000,02,도매,05,중품,kg(그물망 3포기),10,6160.000,9200.000,20231116060220
20231101,212,양배추,00,양배추,4968.400,01,소매,04,상품,포기,1,3780.000,6160.000,20231116060220
20231101,212,양배추,00,양배추,4486.842,01,소매,05,중품,포기,1,3000.000,5990.000,20231116060220
20231101,212,양배추,00,양배추,10772.000,02,도매,04,상품,kg,8,10000.000,9500.000,20231116060220
20231101,212,양배추,00,양배추,8818.000,02,도매,05,중품,kg,8,12600.000,9660.000,20231116060220
20231101,212,양배추,KA,양배추(전체),4968.400,01,소매,04,상품,포기,1,3780.000,6160.000,20231116060220
20231101,212,양배추,KA,양배추(전체),4486.842,01,소매,05,중품,포기,1,3000.000,5990.000,20231116060220
20231101,212,양배추,KA,양배추(전체),10772.000,02,도매,04,상품,kg,8,10000.000,9500.000,20231116060220
20231101,212,양배추,KA,양배추(전체),8818.000,02,도매,05,중품,kg,8,12600.000,9660.000,20231116060220
20231101,213,시금치,00,시금치,838.260,01,소매,04,상품,g,100,1010.000,993.000,20231116060220
20231101,213,시금치,00,시금치,13020.000,02,도매,04,상품,kg,4,10600.000,15500.000,20231116060220
20231101,213,시금치,00,시금치,9432.000,02,도매,05,중품,kg,4,10000.000,9000.000,20231116060220
20231101,213,시금치,KA,시금치(전체),838.260,01,소매,04,상품,g,100,1010.000,993.000,20231116060220
20231101,213,시금치,KA,시금치(전체),13020.000,02,도매,04,상품,kg,4,10600.000,15500.000,20231116060220
20231101,213,시금치,KA,시금치(전체),9432.000,02,도매,05,중품,kg,4,10000.000,9000.000,20231116060220
20231101,214,상추,01,적,1251.020,01,소매,04,상품,g,100,1000.000,910.000,20231116060220
20231101,214,상추,01,적,758.889,01,소매,05,중품,g,100,1000.000,920.000,20231116060220
20231101,214,상추,01,적,21360.000,02,도매,04,상품,kg,4,19000.000,23600.000,20231116060220
20231101,214,상추,01,적,16260.000,02,도매,05,중품,kg,4,14000.000,18600.000,20231116060220
20231101,214,상추,02,청,1348.750,01,소매,04,상품,g,100,1000.000,990.000,20231116060220
20231101,214,상추,02,청,17500.000,02,도매,04,상품,kg,4,13200.000,21000.000,20231116060220
20231101,214,상추,02,청,13060.000,02,도매,05,중품,kg,4,11300.000,8500.000,20231116060220
20231101,214,상추,KA,상추(전체),1294.944,01,소매,04,상품,g,100,1000.000,990.000,20231116060220
20231101,214,상추,KA,상추(전체),758.889,01,소매,05,중품,g,100,1000.000,920.000,20231116060220
20231101,214,상추,KA,상추(전체),19430.000,02,도매,04,상품,kg,4,13200.000,23600.000,20231116060220
20231101,214,상추,KA,상추(전체),14660.000,02,도매,05,중품,kg,4,11300.000,8500.000,20231116060220
20231101,215,얼갈이배추,00,얼갈이배추,2619.362,01,소매,04,상품,kg,1,1320.000,4560.000,20231116060220
20231101,215,얼갈이배추,00,얼갈이배추,5216.000,02,도매,04,상품,kg,4,4830.000,5500.000,20231116060220
20231101,215,얼갈이배추,00,얼갈이배추,3948.000,02,도매,05,중품,kg,4,3500.000,4250.000,20231116060220
20231101,215,얼갈이배추,KA,얼갈이배추(전체),2619.362,01,소매,04,상품,kg,1,1320.000,4560.000,20231116060220
20231101,215,얼갈이배추,KA,얼갈이배추(전체),5216.000,02,도매,04,상품,kg,4,4830.000,5500.000,20231116060220
20231101,215,얼갈이배추,KA,얼갈이배추(전체),3948.000,02,도매,05,중품,kg,4,3500.000,4250.000,20231116060220
20231101,216,갓,00,갓,3390.000,01,소매,04,상품,kg,1,1680.000,4660.000,20231116060220
20231101,216,갓,KA,갓(전체),3390.000,01,소매,04,상품,kg,1,1680.000,4660.000,20231116060220
20231101,221,수박,00,수박,21221.600,01,소매,04,상품,개,1,15000.000,23900.000,20231116060220
20231101,221,수박,00,수박,14260.000,02,도매,04,상품,개,1,13000.000,15000.000,20231116060220
20231101,221,수박,00,수박,11350.000,02,도매,05,중품,개,1,10000.000,12100.000,20231116060220
20231101,221,수박,KA,수박(전체),21221.600,01,소매,04,상품,개,1,15000.000,23900.000,20231116060220
20231101,221,수박,KA,수박(전체),14260.000,02,도매,04,상품,개,1,13000.000,15000.000,20231116060220
20231101,221,수박,KA,수박(전체),11350.000,02,도매,05,중품,개,1,10000.000,12100.000,20231116060220
20231101,223,오이,01,가시계통,11057.083,01,소매,04,상품,개,10,10000.000,9970.000,20231116060220
20231101,223,오이,01,가시계통,22000.000,02,도매,04,상품,kg,10,21000.000,23000.000,20231116060220
20231101,223,오이,01,가시계통,17500.000,02,도매,05,중품,kg,10,16000.000,19000.000,20231116060220
20231101,223,오이,02,다다기계통,8895.957,01,소매,04,상품,개,10,10000.000,9960.000,20231116060220
20231101,223,오이,02,다다기계통,5911.111,01,소매,05,중품,개,10,5000.000,7000.000,20231116060220
20231101,223,오이,02,다다기계통,53040.000,02,도매,04,상품,개,100,50300.000,55200.000,20231116060220
20231101,223,오이,02,다다기계통,45760.000,02,도매,05,중품,개,100,41600.000,49000.000,20231116060220
20231101,223,오이,03,취청,11229.615,01,소매,04,상품,개,10,10000.000,9930.000,20231116060220
20231101,223,오이,03,취청,28400.000,02,도매,04,상품,개,50,24700.000,30300.000,20231116060220
20231101,223,오이,03,취청,22700.000,02,도매,05,중품,개,50,18500.000,28000.000,20231116060220
20231101,223,오이,KA,오이(전체),10056.186,01,소매,04,상품,개,10,10000.000,9970.000,20231116060220
20231101,223,오이,KA,오이(전체),5911.111,01,소매,05,중품,개,10,5000.000,7000.000,20231116060220
20231101,223,오이,KA,오이(전체),22000.000,02,도매,04,상품,kg,10,21000.000,23000.000,20231116060220
20231101,223,오이,KA,오이(전체),53040.000,02,도매,04,상품,개,100,50300.000,55200.000,20231116060220
20231101,223,오이,KA,오이(전체),28400.000,02,도매,04,상품,개,50,24700.000,30300.000,20231116060220
20231101,223,오이,KA,오이(전체),17500.000,02,도매,05,중품,kg,10,16000.000,19000.000,20231116060220
20231101,223,오이,KA,오이(전체),45760.000,02,도매,05,중품,개,100,41600.000,49000.000,20231116060220
20231101,223,오이,KA,오이(전체),22700.000,02,도매,05,중품,개,50,18500.000,28000.000,20231116060220
20231101,224,호박,01,애호박,1574.800,01,소매,04,상품,개,1,1250.000,1930.000,20231116060220
20231101,224,호박,01,애호박,1083.571,01,소매,05,중품,개,1,1000.000,870.000,20231116060220
20231101,224,호박,01,애호박,22200.000,02,도매,04,상품,개,20,21000.000,23300.000,20231116060220
20231101,224,호박,01,애호박,17560.000,02,도매,05,중품,개,20,15500.000,21000.000,20231116060220
20231101,224,호박,02,쥬키니,2115.000,01,소매,04,상품,개,1,1500.000,3080.000,20231116060220
20231101,224,호박,02,쥬키니,19200.000,02,도매,04,상품,kg,10,18000.000,20200.000,20231116060220
20231101,224,호박,02,쥬키니,15200.000,02,도매,05,중품,kg,10,11200.000,18500.000,20231116060220
20231101,224,호박,KA,호박(전체),1692.969,01,소매,04,상품,개,1,1250.000,3080.000,20231116060220
20231101,224,호박,KA,호박(전체),1083.571,01,소매,05,중품,개,1,1000.000,870.000,20231116060220
20231101,224,호박,KA,호박(전체),19200.000,02,도매,04,상품,kg,10,18000.000,20200.000,20231116060220
20231101,224,호박,KA,호박(전체),22200.000,02,도매,04,상품,개,20,21000.000,23300.000,20231116060220
20231101,224,호박,KA,호박(전체),15200.000,02,도매,05,중품,kg,10,11200.000,18500.000,20231116060220
20231101,224,호박,KA,호박(전체),17560.000,02,도매,05,중품,개,20,15500.000,21000.000,20231116060220
20231101,225,토마토,00,토마토,10343.400,01,소매,04,상품,kg,1,10200.000,9840.000,20231116060220
20231101,225,토마토,00,토마토,27220.000,02,도매,04,상품,kg,5,21200.000,29600.000,20231116060220
20231101,225,토마토,00,토마토,21720.000,02,도매,05,중품,kg,5,18400.000,24000.000,20231116060220
20231101,225,토마토,KA,토마토(전체),10343.400,01,소매,04,상품,kg,1,10200.000,9840.000,20231116060220
20231101,225,토마토,KA,토마토(전체),27220.000,02,도매,04,상품,kg,5,21200.000,29600.000,20231116060220
20231101,225,토마토,KA,토마토(전체),21720.000,02,도매,05,중품,kg,5,18400.000,24000.000,20231116060220
20231101,231,무,02,고랭지,2083.514,01,소매,04,상품,개,1,1490.000,3000.000,20231116060220
20231101,231,무,02,고랭지,1887.692,01,소매,05,중품,개,1,1250.000,2430.000,20231116060220
20231101,231,무,02,고랭지,10580.000,02,도매,04,상품,kg,20,10000.000,9500.000,20231116060220
20231101,231,무,02,고랭지,8538.000,02,도매,05,중품,kg,20,11000.000,8660.000,20231116060220
20231101,231,무,03,가을,9975.000,02,도매,04,상품,kg,20,10000.000,9500.000,20231116060220
20231101,231,무,03,가을,7886.667,02,도매,05,중품,kg,20,7000.000,9000.000,20231116060220
20231101,231,무,KA,무(전체),2083.514,01,소매,04,상품,개,1,1490.000,3000.000,20231116060220
20231101,231,무,KA,무(전체),1887.692,01,소매,05,중품,개,1,1250.000,2430.000,20231116060220
20231101,231,무,KA,무(전체),10311.111,02,도매,04,상품,kg,20,10000.000,9500.000,20231116060220
20231101,231,무,KA,무(전체),8293.750,02,도매,05,중품,kg,20,11000.000,9000.000,20231116060220
20231101,232,당근,01,무세척,5382.600,01,소매,04,상품,kg,1,4200.000,6890.000,20231116060220
20231101,232,당근,01,무세척,4443.750,01,소매,05,중품,kg,1,3500.000,5980.000,20231116060220
20231101,232,당근,01,무세척,75040.000,02,도매,04,상품,kg,20,71000.000,77300.000,20231116060220
20231101,232,당근,01,무세척,68200.000,02,도매,05,중품,kg,20,66000.000,69800.000,20231116060220
20231101,232,당근,10,세척(수입),9158.000,02,도매,05,중품,kg,10,10300.000,9830.000,20231116060220
20231101,232,당근,KA,당근(전체),5382.600,01,소매,04,상품,kg,1,4200.000,6890.000,20231116060220
20231101,232,당근,KA,당근(전체),4443.750,01,소매,05,중품,kg,1,3500.000,5980.000,20231116060220
20231101,232,당근,KA,당근(전체),75040.000,02,도매,04,상품,kg,20,71000.000,77300.000,20231116060220
20231101,232,당근,KA,당근(전체),9158.000,02,도매,05,중품,kg,10,10300.000,9830.000,20231116060220
20231101,232,당근,KA,당근(전체),68200.000,02,도매,05,중품,kg,20,66000.000,69800.000,20231116060220
20231101,233,열무,00,열무,2681.957,01,소매,04,상품,kg,1,1320.000,4560.000,20231116060220
20231101,233,열무,00,열무,7664.000,02,도매,04,상품,kg,4,7000.000,8660.000,20231116060220
20231101,233,열무,00,열무,6198.000,02,도매,05,중품,kg,4,5000.000,7330.000,20231116060220
20231101,233,열무,KA,열무(전체),2681.957,01,소매,04,상품,kg,1,1320.000,4560.000,20231116060220
20231101,233,열무,KA,열무(전체),7664.000,02,도매,04,상품,kg,4,7000.000,8660.000,20231116060220
20231101,233,열무,KA,열무(전체),6198.000,02,도매,05,중품,kg,4,5000.000,7330.000,20231116060220
20231101,241,건고추,00,화건,18131.250,01,소매,04,상품,g,600,15800.000,23300.000,20231116060220
20231101,241,건고추,00,화건,677600.000,02,도매,04,상품,kg,30,600000.000,733000.000,20231116060220
20231101,241,건고추,00,화건,620200.000,02,도매,05,중품,kg,30,550000.000,683000.000,20231116060220
20231101,241,건고추,KA,건고추(전체),18131.250,01,소매,04,상품,g,600,15800.000,23300.000,20231116060220
20231101,241,건고추,KA,건고추(전체),677600.000,02,도매,04,상품,kg,30,600000.000,733000.000,20231116060220
20231101,241,건고추,KA,건고추(전체),620200.000,02,도매,05,중품,kg,30,550000.000,683000.000,20231116060220
20231101,242,풋고추,00,풋고추(녹광 등),1735.814,01,소매,04,상품,g,100,1000.000,980.000,20231116060220
20231101,242,풋고추,00,풋고추(녹광 등),71620.000,02,도매,04,상품,kg,10,60000.000,85000.000,20231116060220
20231101,242,풋고추,00,풋고추(녹광 등),64820.000,02,도매,05,중품,kg,10,55000.000,73300.000,20231116060220
20231101,242,풋고추,02,꽈리고추,1422.460,01,소매,04,상품,g,100,1000.000,993.000,20231116060220
20231101,242,풋고추,02,꽈리고추,881.000,01,소매,05,중품,g,100,1000.000,920.000,20231116060220
20231101,242,풋고추,02,꽈리고추,20400.000,02,도매,04,상품,kg,4,18700.000,22000.000,20231116060220
20231101,242,풋고추,02,꽈리고추,16000.000,02,도매,05,중품,kg,4,13200.000,18000.000,20231116060220
20231101,242,풋고추,03,청양고추,1397.660,01,소매,04,상품,g,100,1000.000,993.000,20231116060220
20231101,242,풋고추,03,청양고추,887.500,01,소매,05,중품,g,100,1000.000,930.000,20231116060220
20231101,242,풋고추,03,청양고추,74200.000,02,도매,04,상품,kg,10,70700.000,77000.000,20231116060220
20231101,242,풋고추,03,청양고추,65560.000,02,도매,05,중품,kg,10,60700.000,69000.000,20231116060220
20231101,242,풋고추,04,오이맛고추,1278.000,01,소매,04,상품,g,100,1000.000,980.000,20231116060220
20231101,242,풋고추,04,오이맛고추,49660.000,02,도매,04,상품,kg,10,45000.000,52000.000,20231116060220
20231101,242,풋고추,04,오이맛고추,43300.000,02,도매,05,중품,kg,10,39200.000,47600.000,20231116060220
20231101,242,풋고추,KA,풋고추(전체),1448.425,01,소매,04,상품,g,100,1000.000,993.000,20231116060220
20231101,242,풋고추,KA,풋고추(전체),884.545,01,소매,05,중품,g,100,1000.000,930.000,20231116060220
20231101,242,풋고추,KA,풋고추(전체),65160.000,02,도매,04,상품,kg,10,45000.000,85000.000,20231116060220
20231101,242,풋고추,KA,풋고추(전체),20400.000,02,도매,04,상품,kg,4,18700.000,22000.000,20231116060220
20231101,242,풋고추,KA,풋고추(전체),57893.333,02,도매,05,중품,kg,10,39200.000,73300.000,20231116060220
20231101,242,풋고추,KA,풋고추(전체),16000.000,02,도매,05,중품,kg,4,13200.000,18000.000,20231116060220
20231101,243,붉은고추,00,붉은고추,2114.894,01,소매,04,상품,g,100,1160.000,960.000,20231116060220
20231101,243,붉은고추,00,붉은고추,948.750,01,소매,05,중품,g,100,1000.000,900.000,20231116060220
20231101,243,붉은고추,00,붉은고추,76460.000,02,도매,04,상품,kg,10,69500.000,80300.000,20231116060220
20231101,243,붉은고추,00,붉은고추,67660.000,02,도매,05,중품,kg,10,58200.000,72600.000,20231116060220
20231101,243,붉은고추,KA,붉은고추(전체),2114.894,01,소매,04,상품,g,100,1160.000,960.000,20231116060220
20231101,243,붉은고추,KA,붉은고추(전체),948.750,01,소매,05,중품,g,100,1000.000,900.000,20231116060220
20231101,243,붉은고추,KA,붉은고추(전체),76460.000,02,도매,04,상품,kg,10,69500.000,80300.000,20231116060220
20231101,243,붉은고추,KA,붉은고추(전체),67660.000,02,도매,05,중품,kg,10,58200.000,72600.000,20231116060220
20231101,244,피마늘,03,한지,110000.000,02,도매,04,상품,kg,10,110000.000,110000.000,20231116060220
20231101,244,피마늘,03,한지,80600.000,02,도매,05,중품,kg,10,80600.000,80600.000,20231116060220
20231101,244,피마늘,22,난지(대서),44700.000,02,도매,04,상품,kg,10,42000.000,53300.000,20231116060220
20231101,244,피마늘,22,난지(대서),36966.667,02,도매,05,중품,kg,10,36300.000,38000.000,20231116060220
20231101,244,피마늘,KA,피마늘(전체),44700.000,02,도매,04,상품,kg,10,42000.000,53300.000,20231116060220
20231101,244,피마늘,KA,피마늘(전체),36966.667,02,도매,05,중품,kg,10,36300.000,38000.000,20231116060220
20231101,245,양파,00,양파,2385.000,01,소매,04,상품,kg,1,1830.000,3320.000,20231116060220
20231101,245,양파,00,양파,20240.000,02,도매,04,상품,kg,15,18800.000,21600.000,20231116060220
20231101,245,양파,00,양파,17680.000,02,도매,05,중품,kg,15,17000.000,18600.000,20231116060220
20231101,245,양파,KA,양파(전체),2385.000,01,소매,04,상품,kg,1,1830.000,3320.000,20231116060220
20231101,245,양파,KA,양파(전체),20240.000,02,도매,04,상품,kg,15,18800.000,21600.000,20231116060220
20231101,245,양파,KA,양파(전체),17680.000,02,도매,05,중품,kg,15,17000.000,18600.000,20231116060220
20231101,246,파,00,대파,4307.959,01,소매,04,상품,kg,1,2940.000,5870.000,20231116060220
20231101,246,파,00,대파,2997.273,01,소매,05,중품,kg,1,2500.000,3660.000,20231116060220
20231101,246,파,00,대파,3170.000,02,도매,04,상품,kg,1,2700.000,3700.000,20231116060220
20231101,246,파,00,대파,2756.000,02,도매,05,중품,kg,1,2200.000,3320.000,20231116060220
20231101,246,파,02,쪽파,7524.688,01,소매,04,상품,kg,1,10820.000,9960.000,20231116060220
20231101,246,파,02,쪽파,5111.111,01,소매,05,중품,kg,1,4440.000,6330.000,20231116060220
20231101,246,파,02,쪽파,5216.000,02,도매,04,상품,kg,1,4500.000,5500.000,20231116060220
20231101,246,파,02,쪽파,3868.000,02,도매,05,중품,kg,1,3500.000,4260.000,20231116060220
20231101,246,파,KA,파(전체),5578.765,01,소매,04,상품,kg,1,10820.000,9960.000,20231116060220
20231101,246,파,KA,파(전체),3948.500,01,소매,05,중품,kg,1,2500.000,6330.000,20231116060220
20231101,246,파,KA,파(전체),4193.000,02,도매,04,상품,kg,1,2700.000,5500.000,20231116060220
20231101,246,파,KA,파(전체),3312.000,02,도매,05,중품,kg,1,2200.000,4260.000,20231116060220
20231101,247,생강,00,국산,12946.875,01,소매,04,상품,kg,1,10000.000,9890.000,20231116060220
20231101,247,생강,00,국산,74240.000,02,도매,04,상품,kg,10,69300.000,78000.000,20231116060220
20231101,247,생강,00,국산,64560.000,02,도매,05,중품,kg,10,59300.000,69000.000,20231116060220
20231101,247,생강,01,수입,60040.000,02,도매,05,중품,kg,10,50000.000,68600.000,20231116060220
20231101,247,생강,KA,생강(전체),12946.875,01,소매,04,상품,kg,1,10000.000,9890.000,20231116060220
20231101,247,생강,KA,생강(전체),74240.000,02,도매,04,상품,kg,10,69300.000,78000.000,20231116060220
20231101,247,생강,KA,생강(전체),62300.000,02,도매,05,중품,kg,10,50000.000,69000.000,20231116060220
20231101,248,고춧가루,00,국산,34840.000,01,소매,04,상품,kg,1,23980.000,48000.000,20231116060220
20231101,248,고춧가루,01,중국,13650.000,01,소매,04,상품,kg,1,11700.000,16000.000,20231116060220
20231101,248,고춧가루,KA,고춧가루(전체),28365.278,01,소매,04,상품,kg,1,11700.000,48000.000,20231116060220
20231101,252,미나리,00,미나리,1721.224,01,소매,04,상품,g,100,1020.000,870.000,20231116060220
20231101,252,미나리,00,미나리,52080.000,02,도매,04,상품,kg,7.5,46300.000,63300.000,20231116060220
20231101,252,미나리,00,미나리,44460.000,02,도매,05,중품,kg,7.5,37300.000,53300.000,20231116060220
20231101,252,미나리,KA,미나리(전체),1721.224,01,소매,04,상품,g,100,1020.000,870.000,20231116060220
20231101,252,미나리,KA,미나리(전체),52080.000,02,도매,04,상품,kg,7.5,46300.000,63300.000,20231116060220
20231101,252,미나리,KA,미나리(전체),44460.000,02,도매,05,중품,kg,7.5,37300.000,53300.000,20231116060220
20231101,253,깻잎,00,깻잎,2727.200,01,소매,04,상품,g,100,1500.000,4480.000,20231116060220
20231101,253,깻잎,00,깻잎,22300.000,02,도매,04,상품,kg,2,20000.000,24200.000,20231116060220
20231101,253,깻잎,00,깻잎,18400.000,02,도매,05,중품,kg,2,13700.000,23000.000,20231116060220
20231101,253,깻잎,KA,깻잎(전체),2727.200,01,소매,04,상품,g,100,1500.000,4480.000,20231116060220
20231101,253,깻잎,KA,깻잎(전체),22300.000,02,도매,04,상품,kg,2,20000.000,24200.000,20231116060220
20231101,253,깻잎,KA,깻잎(전체),18400.000,02,도매,05,중품,kg,2,13700.000,23000.000,20231116060220
20231101,255,피망,00,청,1416.429,01,소매,04,상품,g,100,1000.000,900.000,20231116060220
20231101,255,피망,00,청,52160.000,02,도매,04,상품,kg,10,48500.000,56000.000,20231116060220
20231101,255,피망,00,청,46100.000,02,도매,05,중품,kg,10,42000.000,51000.000,20231116060220
20231101,255,피망,KA,피망(전체),1416.429,01,소매,04,상품,g,100,1000.000,900.000,20231116060220
20231101,255,피망,KA,피망(전체),52160.000,02,도매,04,상품,kg,10,48500.000,56000.000,20231116060220
20231101,255,피망,KA,피망(전체),46100.000,02,도매,05,중품,kg,10,42000.000,51000.000,20231116060220
20231101,256,파프리카,00,파프리카,1964.083,01,소매,04,상품,g,200,1420.000,766.000,20231116060220
20231101,256,파프리카,00,파프리카,1314.381,01,소매,05,중품,g,200,1000.000,998.000,20231116060220
20231101,256,파프리카,00,파프리카,27760.000,02,도매,04,상품,kg,5,26700.000,28600.000,20231116060220
